[2026-03-29 22:14:34] Min FPS: 9.4 | Max FPS: 17.5
[2026-03-29 22:14:45] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:14:55] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:15:05] Min FPS: 9.4 | Max FPS: 16.9
[2026-03-29 22:15:15] Min FPS: 8.3 | Max FPS: 18.9
[2026-03-29 22:15:25] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:15:35] Min FPS: 8.1 | Max FPS: 17.2
[2026-03-29 22:15:45] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:15:55] Min FPS: 8.8 | Max FPS: 16.9
[2026-03-29 22:16:05] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 22:16:15] Min FPS: 8.6 | Max FPS: 16.9
[2026-03-29 22:16:25] Min FPS: 8.4 | Max FPS: 17.2
[2026-03-29 22:16:35] Min FPS: 8.7 | Max FPS: 17.2
[2026-03-29 22:16:45] Min FPS: 8.1 | Max FPS: 17.2
[2026-03-29 22:16:55] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:17:05] Min FPS: 8.8 | Max FPS: 16.7
[2026-03-29 22:17:15] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 22:17:25] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:17:35] Min FPS: 8.1 | Max FPS: 16.9
[2026-03-29 22:17:45] Min FPS: 8.1 | Max FPS: 17.2
[2026-03-29 22:17:55] Min FPS: 8.3 | Max FPS: 17.2
[2026-03-29 22:18:05] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:18:15] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:18:25] Min FPS: 9.4 | Max FPS: 16.7
[2026-03-29 22:18:35] Min FPS: 8.1 | Max FPS: 16.7
[2026-03-29 22:18:46] Min FPS: 9.2 | Max FPS: 18.2
[2026-03-29 22:18:56] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:19:06] Min FPS: 8.1 | Max FPS: 17.5
[2026-03-29 22:19:16] Min FPS: 8.9 | Max FPS: 16.9
[2026-03-29 22:19:26] Min FPS: 8.8 | Max FPS: 16.9
[2026-03-29 22:19:36] Min FPS: 8.9 | Max FPS: 16.9
[2026-03-29 22:19:46] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 22:19:56] Min FPS: 9.1 | Max FPS: 17.2
[2026-03-29 22:20:06] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:20:16] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:20:26] Min FPS: 1.6 | Max FPS: 17.2
[2026-03-29 22:20:36] Min FPS: 8.5 | Max FPS: 16.9
[2026-03-29 22:20:46] Min FPS: 8.6 | Max FPS: 17.2
[2026-03-29 22:20:56] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:21:06] Min FPS: 9.2 | Max FPS: 17.2
[2026-03-29 22:21:16] Min FPS: 8.9 | Max FPS: 17.2
[2026-03-29 22:21:26] Min FPS: 8.5 | Max FPS: 19.2
[2026-03-29 22:21:36] Min FPS: 8.7 | Max FPS: 17.2
[2026-03-29 22:21:46] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:21:56] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:22:06] Min FPS: 9.1 | Max FPS: 19.2
[2026-03-29 22:22:16] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:22:26] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:22:36] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:22:46] Min FPS: 7.5 | Max FPS: 17.2
[2026-03-29 22:22:56] Min FPS: 9.2 | Max FPS: 18.2
[2026-03-29 22:23:06] Min FPS: 9.5 | Max FPS: 17.9
[2026-03-29 22:23:16] Min FPS: 7.9 | Max FPS: 17.9
[2026-03-29 22:23:26] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:23:37] Min FPS: 7.7 | Max FPS: 17.9
[2026-03-29 22:23:47] Min FPS: 9.3 | Max FPS: 17.2
[2026-03-29 22:23:57] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 22:24:07] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:24:17] Min FPS: 9.7 | Max FPS: 18.2
[2026-03-29 22:24:27] Min FPS: 9.3 | Max FPS: 16.9
[2026-03-29 22:24:37] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:24:47] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:24:57] Min FPS: 8.3 | Max FPS: 18.2
[2026-03-29 22:25:07] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:25:17] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:25:27] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 22:25:37] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 22:25:47] Min FPS: 8.9 | Max FPS: 18.5
[2026-03-29 22:25:57] Min FPS: 8.7 | Max FPS: 17.2
[2026-03-29 22:26:07] Min FPS: 8.3 | Max FPS: 19.2
[2026-03-29 22:26:17] Min FPS: 9.0 | Max FPS: 18.2
[2026-03-29 22:26:27] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 22:26:37] Min FPS: 9.5 | Max FPS: 17.9
[2026-03-29 22:26:47] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:26:57] Min FPS: 8.4 | Max FPS: 17.5
[2026-03-29 22:27:07] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:27:17] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:27:27] Min FPS: 9.5 | Max FPS: 16.9
[2026-03-29 22:27:37] Min FPS: 8.9 | Max FPS: 17.5
[2026-03-29 22:27:47] Min FPS: 8.4 | Max FPS: 18.2
[2026-03-29 22:27:58] Min FPS: 8.6 | Max FPS: 17.5
[2026-03-29 22:28:08] Min FPS: 9.4 | Max FPS: 17.2
[2026-03-29 22:28:18] Min FPS: 8.6 | Max FPS: 16.9
[2026-03-29 22:28:28] Min FPS: 9.8 | Max FPS: 17.5
[2026-03-29 22:28:38] Min FPS: 8.1 | Max FPS: 16.9
[2026-03-29 22:28:48] Min FPS: 8.6 | Max FPS: 17.9
[2026-03-29 22:28:58] Min FPS: 7.9 | Max FPS: 18.5
[2026-03-29 22:29:08] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 22:29:18] Min FPS: 9.4 | Max FPS: 18.9
[2026-03-29 22:29:28] Min FPS: 9.5 | Max FPS: 17.9
[2026-03-29 22:29:38] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 22:29:48] Min FPS: 9.3 | Max FPS: 18.5
[2026-03-29 22:29:58] Min FPS: 8.4 | Max FPS: 17.2
[2026-03-29 22:30:08] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:30:18] Min FPS: 9.2 | Max FPS: 18.2
[2026-03-29 22:30:28] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:30:38] Min FPS: 9.1 | Max FPS: 16.9
[2026-03-29 22:30:48] Min FPS: 8.3 | Max FPS: 16.9
[2026-03-29 22:30:58] Min FPS: 8.6 | Max FPS: 17.5
[2026-03-29 22:31:08] Min FPS: 8.2 | Max FPS: 17.5
[2026-03-29 22:31:18] Min FPS: 9.0 | Max FPS: 18.2
[2026-03-29 22:31:28] Min FPS: 8.7 | Max FPS: 16.9
[2026-03-29 22:31:38] Min FPS: 8.4 | Max FPS: 18.9
[2026-03-29 22:31:48] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:31:59] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:32:09] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 22:32:19] Min FPS: 8.1 | Max FPS: 18.2
[2026-03-29 22:32:29] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:32:39] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:32:49] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:32:59] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 22:33:09] Min FPS: 9.2 | Max FPS: 18.5
[2026-03-29 22:33:19] Min FPS: 9.3 | Max FPS: 17.5
[2026-03-29 22:33:29] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:33:39] Min FPS: 8.9 | Max FPS: 17.5
[2026-03-29 22:33:49] Min FPS: 9.5 | Max FPS: 17.2
[2026-03-29 22:33:59] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:34:09] Min FPS: 7.8 | Max FPS: 18.2
[2026-03-29 22:34:19] Min FPS: 8.4 | Max FPS: 17.5
[2026-03-29 22:34:29] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:34:39] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:34:49] Min FPS: 9.3 | Max FPS: 16.9
[2026-03-29 22:34:59] Min FPS: 8.6 | Max FPS: 17.5
[2026-03-29 22:35:09] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:35:19] Min FPS: 7.2 | Max FPS: 17.5
[2026-03-29 22:35:30] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:35:40] Min FPS: 9.3 | Max FPS: 18.2
[2026-03-29 22:35:50] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:36:00] Min FPS: 8.4 | Max FPS: 18.2
[2026-03-29 22:36:10] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:36:20] Min FPS: 9.2 | Max FPS: 18.5
[2026-03-29 22:36:30] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:36:40] Min FPS: 5.7 | Max FPS: 43.5
[2026-03-29 22:36:50] Min FPS: 8.1 | Max FPS: 17.9
[2026-03-29 22:37:00] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:37:10] Min FPS: 9.2 | Max FPS: 17.9
[2026-03-29 22:37:20] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:37:30] Min FPS: 9.0 | Max FPS: 18.2
[2026-03-29 22:37:40] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 22:37:50] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 22:38:00] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:38:10] Min FPS: 9.6 | Max FPS: 17.5
[2026-03-29 22:38:20] Min FPS: 7.5 | Max FPS: 17.9
[2026-03-29 22:38:30] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:38:40] Min FPS: 9.4 | Max FPS: 17.5
[2026-03-29 22:38:50] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:39:00] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:39:10] Min FPS: 9.0 | Max FPS: 18.5
[2026-03-29 22:39:21] Min FPS: 8.5 | Max FPS: 18.5
[2026-03-29 22:39:31] Min FPS: 9.2 | Max FPS: 18.2
[2026-03-29 22:39:41] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 22:39:51] Min FPS: 9.1 | Max FPS: 18.2
[2026-03-29 22:40:01] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 22:40:11] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:40:21] Min FPS: 8.5 | Max FPS: 18.5
[2026-03-29 22:40:31] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:40:41] Min FPS: 8.6 | Max FPS: 17.9
[2026-03-29 22:40:51] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:41:01] Min FPS: 8.2 | Max FPS: 17.2
[2026-03-29 22:41:11] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 22:41:21] Min FPS: 8.4 | Max FPS: 17.5
[2026-03-29 22:41:31] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:41:41] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 22:41:51] Min FPS: 9.1 | Max FPS: 17.2
[2026-03-29 22:42:01] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:42:12] Min FPS: 9.2 | Max FPS: 18.5
[2026-03-29 22:42:22] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:42:32] Min FPS: 8.7 | Max FPS: 18.2
[2026-03-29 22:42:42] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:42:52] Min FPS: 8.8 | Max FPS: 16.9
[2026-03-29 22:43:02] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 22:43:12] Min FPS: 8.9 | Max FPS: 17.5
[2026-03-29 22:43:22] Min FPS: 10.0 | Max FPS: 18.2
[2026-03-29 22:43:32] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:43:42] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:43:52] Min FPS: 8.5 | Max FPS: 16.9
[2026-03-29 22:44:02] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 22:44:12] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:44:22] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:44:32] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:44:42] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:44:52] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 22:45:02] Min FPS: 7.2 | Max FPS: 18.2
[2026-03-29 22:45:12] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:45:22] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 22:45:32] Min FPS: 8.6 | Max FPS: 17.9
[2026-03-29 22:45:42] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:45:52] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:46:02] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:46:13] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 22:46:23] Min FPS: 8.5 | Max FPS: 16.9
[2026-03-29 22:46:33] Min FPS: 8.3 | Max FPS: 18.2
[2026-03-29 22:46:43] Min FPS: 8.2 | Max FPS: 17.5
[2026-03-29 22:46:53] Min FPS: 8.7 | Max FPS: 17.2
[2026-03-29 22:47:03] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 22:47:13] Min FPS: 9.3 | Max FPS: 17.2
[2026-03-29 22:47:23] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:47:33] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 22:47:43] Min FPS: 8.3 | Max FPS: 17.2
[2026-03-29 22:47:53] Min FPS: 9.9 | Max FPS: 17.5
[2026-03-29 22:48:03] Min FPS: 8.8 | Max FPS: 17.2
[2026-03-29 22:48:13] Min FPS: 7.9 | Max FPS: 17.5
[2026-03-29 22:48:23] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:48:33] Min FPS: 8.9 | Max FPS: 18.2
[2026-03-29 22:48:43] Min FPS: 9.3 | Max FPS: 17.2
[2026-03-29 22:48:53] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:49:03] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:49:13] Min FPS: 9.1 | Max FPS: 17.5
[2026-03-29 22:49:23] Min FPS: 9.0 | Max FPS: 17.2
[2026-03-29 22:49:34] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:49:44] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 22:49:54] Min FPS: 8.4 | Max FPS: 18.9
[2026-03-29 22:50:04] Min FPS: 8.6 | Max FPS: 17.9
[2026-03-29 22:50:14] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 22:50:24] Min FPS: 9.6 | Max FPS: 17.5
[2026-03-29 22:50:34] Min FPS: 8.5 | Max FPS: 18.5
[2026-03-29 22:50:44] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 22:50:54] Min FPS: 9.8 | Max FPS: 17.5
[2026-03-29 22:51:04] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:51:14] Min FPS: 8.9 | Max FPS: 18.5
[2026-03-29 22:51:24] Min FPS: 9.3 | Max FPS: 18.2
[2026-03-29 22:51:34] Min FPS: 9.1 | Max FPS: 19.2
[2026-03-29 22:51:44] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:51:54] Min FPS: 8.3 | Max FPS: 18.2
[2026-03-29 22:52:04] Min FPS: 8.9 | Max FPS: 19.6
[2026-03-29 22:52:14] Min FPS: 9.3 | Max FPS: 17.2
[2026-03-29 22:52:24] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:52:34] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 22:52:44] Min FPS: 8.3 | Max FPS: 17.2
[2026-03-29 22:52:54] Min FPS: 9.2 | Max FPS: 17.9
[2026-03-29 22:53:04] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 22:53:15] Min FPS: 9.3 | Max FPS: 17.5
[2026-03-29 22:53:25] Min FPS: 9.3 | Max FPS: 17.5
[2026-03-29 22:53:35] Min FPS: 7.5 | Max FPS: 17.5
[2026-03-29 22:53:45] Min FPS: 9.1 | Max FPS: 17.5
[2026-03-29 22:53:55] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 22:54:05] Min FPS: 9.9 | Max FPS: 17.2
[2026-03-29 22:54:15] Min FPS: 9.3 | Max FPS: 17.5
[2026-03-29 22:54:25] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 22:54:35] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:54:45] Min FPS: 9.0 | Max FPS: 17.5
[2026-03-29 22:54:55] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 22:55:05] Min FPS: 8.2 | Max FPS: 18.5
[2026-03-29 22:55:15] Min FPS: 9.0 | Max FPS: 17.2
[2026-03-29 22:55:25] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:55:35] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 22:55:45] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 22:55:55] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 22:56:05] Min FPS: 9.2 | Max FPS: 18.5
[2026-03-29 22:56:15] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 22:56:25] Min FPS: 8.8 | Max FPS: 16.9
[2026-03-29 22:56:35] Min FPS: 9.0 | Max FPS: 16.9
[2026-03-29 22:56:45] Min FPS: 6.5 | Max FPS: 41.7
[2026-03-29 22:56:56] Min FPS: 9.5 | Max FPS: 17.5
[2026-03-29 22:57:06] Min FPS: 8.3 | Max FPS: 18.2
[2026-03-29 22:57:16] Min FPS: 9.6 | Max FPS: 17.9
[2026-03-29 22:57:26] Min FPS: 8.9 | Max FPS: 18.2
[2026-03-29 22:57:36] Min FPS: 9.5 | Max FPS: 17.2
[2026-03-29 22:57:46] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 22:57:56] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 22:58:06] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:58:16] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 22:58:26] Min FPS: 7.9 | Max FPS: 17.9
[2026-03-29 22:58:36] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 22:58:46] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 22:58:56] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:59:06] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 22:59:16] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 22:59:26] Min FPS: 8.2 | Max FPS: 17.5
[2026-03-29 22:59:36] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 22:59:46] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 22:59:56] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 23:00:06] Min FPS: 8.8 | Max FPS: 18.5
[2026-03-29 23:00:16] Min FPS: 8.6 | Max FPS: 17.9
[2026-03-29 23:00:26] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 23:00:36] Min FPS: 9.3 | Max FPS: 18.5
[2026-03-29 23:00:46] Min FPS: 10.0 | Max FPS: 18.5
[2026-03-29 23:00:57] Min FPS: 8.4 | Max FPS: 17.9
[2026-03-29 23:01:07] Min FPS: 9.4 | Max FPS: 17.9
[2026-03-29 23:01:17] Min FPS: 9.7 | Max FPS: 17.5
[2026-03-29 23:01:27] Min FPS: 8.9 | Max FPS: 18.2
[2026-03-29 23:01:37] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 23:01:47] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 23:01:57] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:02:07] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:02:17] Min FPS: 9.0 | Max FPS: 18.9
[2026-03-29 23:02:27] Min FPS: 8.7 | Max FPS: 17.5
[2026-03-29 23:02:37] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:02:47] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 23:02:57] Min FPS: 9.6 | Max FPS: 18.2
[2026-03-29 23:03:07] Min FPS: 8.3 | Max FPS: 18.2
[2026-03-29 23:03:17] Min FPS: 9.1 | Max FPS: 17.9
[2026-03-29 23:03:27] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 23:03:37] Min FPS: 9.7 | Max FPS: 17.9
[2026-03-29 23:03:47] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 23:03:57] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 23:04:07] Min FPS: 8.9 | Max FPS: 18.2
[2026-03-29 23:04:17] Min FPS: 9.1 | Max FPS: 19.2
[2026-03-29 23:04:27] Min FPS: 9.2 | Max FPS: 17.9
[2026-03-29 23:04:37] Min FPS: 8.1 | Max FPS: 17.9
[2026-03-29 23:04:47] Min FPS: 9.2 | Max FPS: 17.9
[2026-03-29 23:04:57] Min FPS: 9.1 | Max FPS: 18.9
[2026-03-29 23:05:07] Min FPS: 8.7 | Max FPS: 18.9
[2026-03-29 23:05:17] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:05:27] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 23:05:38] Min FPS: 7.7 | Max FPS: 17.9
[2026-03-29 23:05:48] Min FPS: 8.8 | Max FPS: 18.5
[2026-03-29 23:05:58] Min FPS: 8.3 | Max FPS: 17.9
[2026-03-29 23:06:08] Min FPS: 8.5 | Max FPS: 17.9
[2026-03-29 23:06:18] Min FPS: 9.0 | Max FPS: 18.2
[2026-03-29 23:06:28] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 23:06:38] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 23:06:48] Min FPS: 4.5 | Max FPS: 45.5
[2026-03-29 23:06:58] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 23:07:08] Min FPS: 9.2 | Max FPS: 18.5
[2026-03-29 23:07:18] Min FPS: 8.9 | Max FPS: 18.2
[2026-03-29 23:07:28] Min FPS: 9.7 | Max FPS: 19.6
[2026-03-29 23:07:38] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:07:48] Min FPS: 9.4 | Max FPS: 18.5
[2026-03-29 23:07:58] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 23:08:08] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 23:08:18] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 23:08:28] Min FPS: 8.9 | Max FPS: 17.5
[2026-03-29 23:08:38] Min FPS: 8.8 | Max FPS: 18.5
[2026-03-29 23:08:48] Min FPS: 9.5 | Max FPS: 18.2
[2026-03-29 23:08:58] Min FPS: 7.9 | Max FPS: 18.5
[2026-03-29 23:09:08] Min FPS: 9.4 | Max FPS: 18.5
[2026-03-29 23:09:18] Min FPS: 8.1 | Max FPS: 17.9
[2026-03-29 23:09:28] Min FPS: 8.6 | Max FPS: 19.6
[2026-03-29 23:09:39] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 23:09:49] Min FPS: 8.4 | Max FPS: 18.2
[2026-03-29 23:09:59] Min FPS: 9.4 | Max FPS: 18.2
[2026-03-29 23:10:09] Min FPS: 7.6 | Max FPS: 17.5
[2026-03-29 23:10:19] Min FPS: 9.7 | Max FPS: 17.2
[2026-03-29 23:10:29] Min FPS: 9.2 | Max FPS: 17.5
[2026-03-29 23:10:39] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 23:10:49] Min FPS: 9.3 | Max FPS: 18.2
[2026-03-29 23:10:59] Min FPS: 9.1 | Max FPS: 18.2
[2026-03-29 23:11:09] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:11:19] Min FPS: 9.0 | Max FPS: 17.9
[2026-03-29 23:11:29] Min FPS: 9.3 | Max FPS: 17.9
[2026-03-29 23:11:39] Min FPS: 9.4 | Max FPS: 18.9
[2026-03-29 23:11:49] Min FPS: 9.4 | Max FPS: 18.5
[2026-03-29 23:11:59] Min FPS: 9.1 | Max FPS: 18.2
[2026-03-29 23:12:09] Min FPS: 9.3 | Max FPS: 19.6
[2026-03-29 23:12:19] Min FPS: 8.8 | Max FPS: 17.5
[2026-03-29 23:12:29] Min FPS: 8.5 | Max FPS: 17.5
[2026-03-29 23:12:39] Min FPS: 9.5 | Max FPS: 18.5
[2026-03-29 23:12:49] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 23:12:59] Min FPS: 9.1 | Max FPS: 18.2
[2026-03-29 23:13:09] Min FPS: 8.5 | Max FPS: 17.2
[2026-03-29 23:13:19] Min FPS: 9.0 | Max FPS: 18.5
[2026-03-29 23:13:29] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 23:13:39] Min FPS: 8.7 | Max FPS: 17.2
[2026-03-29 23:13:49] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 23:13:59] Min FPS: 9.4 | Max FPS: 17.5
[2026-03-29 23:14:10] Min FPS: 8.8 | Max FPS: 17.9
[2026-03-29 23:14:20] Min FPS: 9.4 | Max FPS: 17.5
[2026-03-29 23:14:30] Min FPS: 9.1 | Max FPS: 19.2
[2026-03-29 23:14:40] Min FPS: 8.1 | Max FPS: 18.5
[2026-03-29 23:14:50] Min FPS: 9.3 | Max FPS: 18.5
[2026-03-29 23:15:00] Min FPS: 8.9 | Max FPS: 17.9
[2026-03-29 23:15:10] Min FPS: 8.3 | Max FPS: 17.5
[2026-03-29 23:15:20] Min FPS: 9.4 | Max FPS: 17.9
[2026-03-29 23:15:30] Min FPS: 7.8 | Max FPS: 17.9
[2026-03-29 23:15:40] Min FPS: 8.3 | Max FPS: 18.5
[2026-03-29 23:15:50] Min FPS: 9.4 | Max FPS: 18.5
[2026-03-29 23:16:00] Min FPS: 9.4 | Max FPS: 17.5
[2026-03-29 23:16:10] Min FPS: 9.5 | Max FPS: 17.5
[2026-03-29 23:16:20] Min FPS: 8.7 | Max FPS: 17.9
[2026-03-29 23:16:30] Min FPS: 8.5 | Max FPS: 18.2
[2026-03-29 23:16:40] Min FPS: 9.1 | Max FPS: 18.5
[2026-03-29 23:16:50] Min FPS: 7.9 | Max FPS: 41.7
[2026-03-29 23:17:00] Min FPS: 8.6 | Max FPS: 18.2
[2026-03-29 23:17:10] Min FPS: 8.8 | Max FPS: 18.2
[2026-03-29 23:17:20] Min FPS: 8.6 | Max FPS: 17.5
[2026-03-29 23:17:30] Min FPS: 8.2 | Max FPS: 18.2
[2026-03-29 23:17:40] Min FPS: 8.8 | Max FPS: 18.2
